cikre	gismu				x_1 は x_2 を x_3 （使用）のために修理／修復／修繕する／直す	x3のための修理であり、完全な修復とはかぎらない。 修理 	{cfila}, {spofu}
ciksi	gismu	cki			x_1 （者）は x_2 （事／状態／性質）を x_3 （者）に x_4 （命題, du'u）で説明／弁明／解説する	説明 	{cipra}, {danfu}, {jalge}, {jinvi}, {krinu}, {mukti}, {nabmi}, {preti}, {rinka}, {sidbo}, {zukte}, {tavla}
cilce	gismu	cic			x_1 は野生	野生 	{pinfu}, {panpi}, {tarti}
cilmo	gismu	cim			x_1 は x_2 （液体）で湿っている／濡れている／じめじめしている；x_1 はしけている	濡れる 	{litki}, {lunsa}, {sudga}
cilre	gismu	cli			x_1 は x_2 （命題）・ x_3 （題目）を x_4 （情報源）から x_5 （方法）によって習う	「ctuca」と違い、教師がかならずしも含意されず、主体性が強調される。 習う 	{ctuca}, {tadni}, {djuno}, {ckule}
cilta	gismu	cil			x_1 は x_2 （素材）の糸／繊維／ワイヤー	「フィラメント」も。 糸 	{fenso}, {nivji}, {skori}, {silka}
cimde	gismu				x_1 は x_2 （事物）・ x_3 （原理）の次元	次元 	{morna}, {ckilu}, {merli}, {manri}
cimni	gismu				x_1 は x_2 （次元／性質）に関して無限	無限 	{vitno}, {renvi}, {munje}, {fanmo}, {sisti}
cinba	gismu				x_1 は x_2 （対象本体）・ x_3 （対象箇所）にキス／接吻／くちづけする	くちづけ 	{ctebi}
cindu	gismu				x_1 はブナ科（樫／オーク）	ブナ科 	{tricu}
cinfo	gismu				x_1 は x_2 （種類）のライオン／獅子	ライオン 	{mlatu} (上位概念) < {mabru} (上位概念), {tirxu}
cinje	gismu	cij			x_1 は x_2 （箇所）におけるしわ；x_2 はくしゃくしゃ	しわ 	{korcu}, {polje}, {boxfo}, {boxna}
cinki	gismu				x_1 は x_2 （種類）の昆虫綱（甲虫／チョウ／ハエ／ハチ／カメムシ／バッタ／トンボ…目）	昆虫 	{civla}, {danlu}, {jalra}, {jukni}, {manti}, {sfani}, {toldi}, {bifce}
cinla	gismu				x_1 は x_2 （次元／方向）・ x_3 （照合枠）において細い／薄い	細い 	{rotsu}, {jarki}, {tordu}, {cmalu}, {caxno}, {plana}, {jarki}
cinmo	gismu	cni			x_1 は x_2 （感情）を x_3 について覚える；x_1 は感情的／ムードに浸っている	感情 	{ci'o}, {cumla}, {jilra}, {nelci}, {xendo}, {ckeji}, {cortu}, {jgira}, {kecti}, {kufra}, {manci}, {prami}, {steba}, {zungi}, {badri}, {burna}, {gleki}
cinri	gismu	ci'i			x_1 （事）は x_2 の関心を惹く；x_2 は x_1 に関心がある	関心 	{zdile}, {kucli}, {manci}, {kurji}
cinse	gismu	cin			x_1 は x_2 （行為／状態）で x_3 （性質）を x_4 （基準）における性的特徴として表す／有する；x_1 は性的／セクシー	性的 	{gletu}, {pinji}, {plibu}, {vibna}, {vlagi}
cinta	gismu				x_1 は x_2 （色）・ x_3 （主成分）の塗料	「絵の具」「口紅」も。 塗料 	{pixra}, {skari}
cinza	gismu				x_1 （道具／部分）は x_2 が x_3 をつまむ／はさむためのつまみ具／はさみ具	「箸」「やっとこ」「ピンセット」「ペンチ」など。 箸 	{tutci}
cipni	gismu	cpi			x_1 は x_2 （種類）のトリ綱（ダチョウ／キジ／カモ／カッコウ／オウム／ツバメ／フクロウ／ハト／ツル／コウノトリ／ペリカン／フラミンゴ／ペンギン…目）	鳥 	{datka} (下位概念) < {gunse} (下位概念), {jipci} (下位概念), {xruki} (下位概念), {nalci} (翼), {pimlu} (羽毛), {danlu} (動物；上位概念), {vofli} (飛ぶ)
cipra	gismu	cip			x_1 （過程／事）は x_2 （性質）を x_3 について確かめる試験／実験／テスト	x3は「受験者」や「製品」など。 試験 	{ciksi}, {troci}, {jarco}, {pajni}, {saske}
cirko	gismu	cri			x_1 は x_2 （物／者）を x_3 （所）で失う；x_1 は x_2 （性質）を x_3 （状況）で失う	「見失う」も。 失う 	{facki}, {ralte}, {sisku}, {claxu}, {jinga}, {pleji}, {canja}, {sfasa}, {dapma}, {binra}, {mipri}
cirla	gismu				x_1 は x_2 （成分）のチーズ／凝乳食品	チーズ 	{ladru}
ciska	gismu	ci'a			x_1 は x_2 （文字列）を x_3 （媒体）に x_4 （道具）で書く	書く 	{papri}, {penbi}, {pinsi}, {tcidu}, {xatra}, {pixra}, {prina}, {finti}, {barna}, {pinka}
cisma	gismu				x_1 はほほえむ／にやつく	「cmila」と違い、笑い声が含意されない。 ほほえむ 	{xajmi}, {cmila}, {frumu}
ciste	gismu	ci'e			x_1 (lu'o) は構造 x_2 を持ち、 x_3 （構成要素の集合）からなる、性質 x_4 (ka) を示す体系／システム	x_1 は共同で効果 x_4 をもたらす（相乗効果）。 x_1 は「ネットワーク」も。x_2 は関係・規則も。 体系 	{ci'e}, {cmima}, {girzu}, {gunma}, {stura}, {tadji}, {munje}, {farvi}, {ganzu}, {judri}, {julne}, {klesi}, {morna}, {tcana}
citka	gismu	cti			x_1 は x_2 を食べる	食べる 	{cidja}, {pinxe}, {tunlo}, {xagji}, {xaksu}, {batci}, {gusta}, {kabri}
citno	gismu	cit	ci'o		x_1 は x_2 （基準）において若い	時間的に浅いこと。 若い 	{cnino}, {slabu}, {verba}
citri	gismu	cir			x_1 は x_2 （題目）・ x_3 （言説者）・ x_4 （観点）の歴史；x_1 は歴史的	歴史は誰か（x3）によって組み立てられるもの。 歴史 	{muzga}
citsi	gismu				x_1 は x_2 （性質／周期特性）・ x_3 （年）の季節	「周年記念日」「誕生日」なども。 季節 	{cedra}, {crisa}, {critu}, {dunra}, {ranji}, {temci}, {vensa}, {jbena}
civla	gismu	civ			x_1 は x_2 （種類）・ x_3 （寄生対象）のシラミ亜目／ノミ目	虱（しらみ） 	{cinki}, {jalra}, {parji}
cizra	gismu	ciz			x_1 は x_2 にとって x_3 （性質）に関して怪しい／おかしい／風変わり／不思議	怪しい 	{ranxi}, {rirci}, {fange}, {banli}
ckabu	gismu				x_1 は x_2 （起源）・ x_3 （成分）のゴム／ラテックス	ゴム 	{pruni}
ckafi	gismu	kaf			x_1 は x_2 （種類）のコーヒー	コーヒー 	{tcati}, {brewed from a leaf}, {barja}, {cakla}
ckaji	gismu	kai			x_1 には x_2 の性質がある	性質 	{kai}, {tcaci}, {tcini}
ckana	gismu	cka			x_1 は x_2 （素材）の、 x_3 （者／物／事）を支えるための寝台／ベッド	寝台 	{kamju}, {kicne}, {nilce}, {palta}, {cpana}, {vreta}, {jubme}, {stizu}, {matci}, {zbepi}, {palne}, {sarji}
ckape	gismu	cap			x_1 は x_2 にとって x_3 （条件）において危険；x_1 はおっかない	危険 	{te} {bandu}, {te} {kajde}, {te} {marbi}, {se} {snura}, {se} {xalni}
ckasu	gismu	cas			x_1 は x_2 （者）を x_3 （事／性質）について x_4 （行為）で嘲る／笑いものにする／ばかにする／ひやかす	嘲る（あざける） 	{cmila}
ckeji	gismu	kej	cke		x_1 は x_2 （事）について x_3 （公衆）にたいする恥ずかしさ／引け目を感じる	恥じる 	{cinmo}
ckiku	gismu	kik			x_1 は x_2 （錠）・ x_3 （特性）の鍵	「カードキー」も。 鍵 	{stela}
ckilu	gismu	ci'u			x_1 は x_2 （性質）を測るための単位／尺度	測量単位 	{ci'u}, {gradu}, {merli}, {cimde}, {manri}
ckini	gismu	ki'i			x_1 は x_2 と x_3 （関係性）によって繋がりがある／同系	親戚 	{ki'i}, {ponse}, {srana}, {steci}, {mapti}, {sarxe}, {fange}
ckire	gismu	kir			x_1 （者）は x_2 （者）に x_3 （事／性質）を感謝する；x_2 が x_3 をしたことについて x_1 はありがたく思う；x_3 であることはありがたい	感謝 	{cinmo}, {friti}, {pluka}
ckule	gismu	kul	cu'e		x_1 は x_2 （所）で x_3 （科目）を x_4 （聴衆）に教える、 x_5 （者）によって営まれている教育機関／学習施設	「小学校」「中学校」「高校」「大学」「専門学校」「講習会」「塾」「研究所」など、知識を養える施設全般。 学習施設 	{cilre}, {ctuca}, {tadni}
ckunu	gismu	ku'u			x_1 は x_2 （種類）の、 x_3 （球果）が生るマツ属／球果植物（マツ／スギ／ヒノキ／イチイ等）	針葉樹全般。 松 	{tricu}
cladu	gismu	lau			x_1 は x_2 （観察基点）・ x_3 （照合枠）においてうるさい／やかましい	うるさい 	{savru}
clani	gismu	cla			x_1 は x_2 （次元／方向）・ x_3 （照合枠）において長い	長い 	{slabu}, {condi}, {ganra}, {rotsu}, {tordu}, {barda}, {ganra}, {gutci}, {minli}, {rotsu}
claxu	gismu	cau			x_1 は x_2 を欠く；x_1 は x_2 無し	「足りない」も。 欠く 	{cau}, {cirko}, {kunti}, {nitcu}, {pindi}, {banzu}
clika	gismu				x_1 は x_2 （類）の、 x_3 （所）に生えるコケ；x_1 はコケで覆われている	コケ類 	{mledi}
clira	gismu	lir			x_1 （事）は x_2 （照合枠）において早い	早い 	{lerci}
clite	gismu	lit			x_1 は x_2 （事）に際し、 x_3 （照合枠）において礼儀正しい／行儀が良い	「形式ばった」「かしこまった」も。 礼儀正しい 	{ritli}
cliva	gismu	liv	li'a		x_1 は x_2 から x_3 （経路）によって離れる／発つ／別れる／去る；x_1 は x_2 を残す	離れる 	{litru}, {canci}, {vimcu}, {lebna}, {muvdu}
clupa	gismu	cup			x_1 は回路／循環系／ループ	回路 	{djine}
cmaci	gismu				x_1 は x_2 （種類／表現内容）の数学	数学 	{mekso}
cmalu	gismu	cma			x_1 は x_2 （性質）に関して、 x_3 （比較対象）の中で小さい	x3は群れでも集合でもよい。；「le barda naje cmalu ba'ambyta'e cu se dunda pe'u／大きいつづらではなく、小さいつづらをください」 小さい 	{caxno}, {cinla}, {jarki}, {tordu}, {barda}
cmana	gismu	ma'a			x_1 は x_2 から突き出ている山	「丘」「土手」も。 山 	{punli} (腫れ), {derxi} (堆積；上位概念)
cmavo	gismu	ma'o			x_1 （文字列）は x_2 （品詞）・ x_3 （意味／機能）・ x_4 （言語）の機能語	機能語 	{ma'oste}, {gismu}, {lujvo}, {gerna}, {smuni}, {sumti}, {valsi}
cmene	gismu	cme	me'e		x_1 （文字列）は x_2 の、 x_3 （者）による名称；x_3 は x_2 を x_1 と呼ぶ；x_2 は x_1 と呼ばれている	名前 	{me'e}, {gismu}, {tcita}, {valsi}, {judri}
cmila	gismu	mi'a			x_1 は笑う／笑い声をあげる	原因や対象として x2 の追加も。 笑う 	{ckasu}, {frumu}, {xajmi}, {cisma}
cmima	gismu	mim	cmi		x_1 は x_2 （集合）の成員／メンバー；x_1 は x_2 に属する	属する 	{ciste}, {porsi}, {jbini}, {girzu}, {gunma}, {klesi}, {mei}, {kampu}, {lanzu}, {liste}
cmoni	gismu	cmo	co'i		x_1 は x_2 （音声）を x_3 （意味／目的／原因）のために呻く／唸る	呻く 	{krixa}, {bacru}, {cusku}, {cortu}
cnano	gismu	na'o			x_1 は性質 x_2 (ka, ni) に関する、 x_3 （集合）の観点 x_4 (si'o) による標準／平均／スタンダード	平均 	{tcaci}, {fadni}, {kampu}, {lakne}, {tarti}, {rirci}
cnebo	gismu	neb	ne'o		x_1 は x_2 （本体）の首	首 	{galxe}, {cutne}
cnemu	gismu	nem	ne'u		x_1 （者）は x_2 （者）を x_3 （特別事項）について x_4 （報奨／謝礼／褒美）で報いる	x3が通常の事項ではない点で「pleji／支払う」と異なる。 報いる 	{dunda}, {friti}, {jerna}, {jinga}, {jivna}, {pleji}, {sfasa}, {venfu}, {prali}, {dapma}
cnici	gismu	nic			x_1 は x_2 （性質）に関して整っている／整然としている	整然 	{cunso}, {kalsa}
cnino	gismu	nin	ni'o		x_1 は x_2 （者）にとって、 x_3 （性質）・ x_4 （基準）に関して新しい	新しい 	{nuzba}, {slabu}, {citno}, {se} {djuno}
cnisa	gismu	nis			x_1 は鉛／Pb	鉛 	{jinme}, {tinci}
cnita	gismu	nit	ni'a		x_1 は x_2 に対して x_3 （照合枠）における下方／下側	下 	{dizlo}, {gapru}, {galtu}, {farna}, {loldi}
cokcu	gismu	cko			x_1 は x_2 （対象）を x_3 （起源）から x_4 に吸収する；x_1 は吸収性がある	「吸収剤」も。 吸収 	{panje}, {sakci}, {lacpu}
condi	gismu	con	cno	coi	x_1 は x_2 （性質／方向）に関して x_3 （照合枠）・ x_4 （標準）において深い	深い 	{clani}, {caxno}, {bargu}, {ganra}, {rotsu}, {barda}, {gutci}, {minli}
cortu	gismu	cor	cro		x_1 （者）は x_2 （箇所）に痛みを感じる；x_2 が痛い	痛い 	{cinmo}, {xrani}
cpacu	gismu	cpa			x_1 は x_2 （対象）を x_3 （起源）から入手する	「lebna」と違い、元の所有者の権利を侵さない。「もらう」も。 入手 	{punji}, {lebna}, {vimcu}
cpana	gismu				x_1 は x_2 （表面）の上に（置いて／立って）在る、 x_3 （観点）で	日本語には適語が無い概念。「galtu」「gapru」との違いに注意。 の表面上に 	{se} {vasru}, {jbini}, {zvati}, {nenri}, {vreta}, {ckana}, {diklo}, {jibni}, {lamji}, {zutse}, {punji}, {sarji}, {zbepi}
cpare	gismu	par			x_1 は x_2 （対象）を x_3 （方向）・ x_4 （手段）で登る	「登山／下山」「這う」も。 登る 	{klama}, {litru}, {bajra}, {farlu}, {plipe}
cpedu	gismu	cpe			x_1 は x_2 （事）を x_3 （者）に x_4 （態度／方法）で頼む	「依頼」「懇願」「注文」「呼ぶ」など。 頼む 	{pikci}, {te} {preti}, {te} {frati}, {se} {spuda}, {danfu}
cpina	gismu				x_1 は x_2 （味覚者）にとってからい／スパイシー	辛い（からい） 	{vrusi}, {kukte}, {cidja}, {panci}, {sumne}
cradi	gismu				x_1 は x_2 （放送内容／信号内容）を x_3 （周波数）で x_4 （受信機）に放送／通信する放送送信所／放送局／無線局	「ラジオ」「モールス信号」など。 無線通信 	{tivni}, {benji}, {tcana}
crane	gismu	cra			x_1 は x_2 （比較対象）・ x_3 （照合枠）の前方／前側	前方 	{sefta}, {flira}, {trixe}, {mlana}, {pritu}, {zunle}
creka	gismu	cek			x_1 は x_2 （素材）の上着／トップス	スリーブやボタンの有無は問わない。「シャツ」「ブラウス」「カーディガン」なども。 上着 	{taxfu}
crepu	gismu	rep			x_1 （者）は x_2 （対象）を x_3 （領域）から収穫する	「アイディアを取り入れる」なども。 収穫 	{critu}, {sombo}, {jmaji}
cribe	gismu	rib			x_1 は x_2 （種類）のクマ科動物（パンダ／ヒグマ／ホッキョクグマ等）	熊 	{danlu}, {mabru}
crida	gismu	rid			x_1 は x_2 （ミトス／宗教）における妖精／	人の形をした神話的キャラクター全般。「エルフ」「ゴブリン」「グノーム」など。 妖精 	{ranmi}, {lijda}
crino	gismu	ri'o			x_1 は緑色	緑色 	{skari}, {blabi}, {xekri}, {kandi}, {carmi}, {cicna}
cripu	gismu	rip			x_1 は x_2 をまたぐ、 x_3 と x_4 の間の橋／渡り間	橋 	{bargu}, {kruca}, {ragve}, {kuspe}
crisa	gismu	cis			x_1 は x_2 （年）・（所）の夏季	夏 	{citsi}, {critu}, {dunra}, {vensa}
critu	gismu				x_1 は x_2 （年）・ x_3 （所）の秋季	秋 	{citsi}, {crisa}, {dunra}, {vensa}, {crepu}
ctaru	gismu				x_1 は x_2 （所）・ x_3 （起因）の潮	周期的／規則的拡張全般。 潮 	{xamsi}
ctebi	gismu	teb			x_1 は x_2 （本体）の唇	比喩的に「窓枠」なども。 唇 	{moklu}, {korbi}, {cinba}
cteki	gismu	tek	ce'i		x_1 は x_2 （事）に関して x_3 （者）に x_4 （権威）が掛ける税	「消費税」「関税」など。 税 	{pleji}, {flalu}, {turni}
ctile	gismu				x_1 は x_2 （起源）の石油／オイル／化石燃料	石油 	{grasu}
ctino	gismu	ti'o			x_1 は x_2 （物）・ x_3 （光）の陰／影	陰 	{manku}, {gusni}
ctuca	gismu	ctu			x_1 は x_2 （生徒／門下生）に x_3 （命題）・ x_4 （題目）を x_5 （方法）で教える	「教育」「指導」「伝道」も。 教える 	{ckule}, {cilre}, {tadni}
cukla	gismu	cuk			x_1 は（二次元的に）円い；x_1 は円／ディスク	円い 	{djine}, {ranji}, {bolci}, {tarmi}
cukta	gismu	cku			x_1 は x_2 （内容）・ x_3 （著者）・ x_4 （読者）・ x_5 （媒体）の本／文献	「インターネット・サイト」なども。 本 	{cfika}, {prina}, {prosa}, {tcidu}, {papri}
culno	gismu	clu			x_1 は x_2 で充溢／充満している	「満タン」も。 充満 	{tisna}, {kunti}, {mulno}, {setca}, {tisna}
cumki	gismu	cum	cu'i		x_1 （事）は x_2 （条件）においてありえる／可能；x_1 は可能性	「traji cumki (cumrai)／できるだけ」 ありえる 	{lakne}
cumla	gismu	cul			x_1 は x_2 （事）に関して謙虚／穏当／謙遜している／慎ましい／控えめ／腰が低い	慎ましい 	{cinmo}, {jgira}
cunmi	gismu				x_1 は x_2 （品種）のキビ粒	キビ 	{gurni}
cunso	gismu	cun	cu'o		x_1 は x_2 （条件）において確率分布 x_3 で無原則／無作為／ランダム／でたらめ	無作為 	{cnici}, {lakne}, {funca}, {kalsa}, {snuti}
cuntu	gismu	cu'u			x_1 は x_2 （者）が関わる沙汰／事態／催し	「あなたには関係のない事でしょ」などの「事」。 沙汰 	{fasnu} (上位概念), {jikca}, {srana}
cupra	gismu	pra			x_1 は x_2 （物）を x_3 （過程）によって生産／産出／製造する	生産 	{zbasu}, {farvi}, {gundi}, {jukpa}
curmi	gismu	cru			x_1 （者）は x_2 （事）を x_3 （条件）において許容／許可する	許容 	{rinju}, {banzu}, {ralte}, {jimte}, {jaspu}, {zifre}
